4,3,143008
4,4,753043
1,1,1000
2,1,2000
2,2,10000
3,1,99006
3,2,19001
3,3,74004
4,1,9163524
4,2,951055
4,3,150008
4,4,705041
1,1,1000
2,1,2000
2,2,16001
3,1,110007
3,2,24001
3,3,71004
4,1,9192526
4,2,893051
4,3,200011
4,4,715041
1,1,5000
2,1,4000
2,2,18001
3,1,119007
3,2,22001
3,3,72005
4,1,9266530
4,2,913052
4,3,197011
4,4,708041
1,1,2000
2,1,3000
2,2,15001
3,1,118007
3,2,28001
3,3,91005
4,1,9219528
4,2,928053
4,3,168010
4,4,708040
1,1,2000
2,1,2000
2,2,6000
3,1,102006
3,2,29002
3,3,92005
4,1,9384537
4,2,946054
4,3,177010
4,4,741042
1,1,5000
2,1,8000
2,2,9001
3,1,180010
3,2,31002
3,3,97006
4,1,9227527
4,2,926053
4,3,219013
4,4,782045
1,1,1000
2,1,2001
2,2,6000
3,1,100006
3,2,17001
3,3,77004
4,1,9420539
4,2,974056
4,3,164009
4,4,710041
1,1,1000
2,1,5000
2,2,40002
3,1,115007
3,2,15001
3,3,65003
4,1,9140523
4,2,903052
4,3,210012
4,4,715041
1,1,7001
2,1,3000
2,2,15001
3,1,173009
3,2,31002
3,3,116007
4,1,18055033
4,2,2284130
4,3,585034
4,4,1730099
1,1,2000
2,1,6001
2,2,25001
3,1,288017
3,2,49003
3,3,672038
4,1,21235215
4,2,2206126
4,3,426024
4,4,1949112
1,1,18001
2,1,4000
2,2,31002
3,1,241013
3,2,37002
3,3,155009
4,1,21065205
4,2,2044117
4,3,452026
4,4,1740099
1,1,13000
2,1,16001
2,2,104006
3,1,238014
3,2,65004
3,3,483027
4,1,20995201
4,2,2362135
4,3,516030
4,4,1992114
1,1,2000
2,1,9001
2,2,20001
3,1,243014
3,2,39002
3,3,164009
4,1,21379223
4,2,2188125
4,3,414024
4,4,1933111
1,1,1000
2,1,5000
2,2,15001
3,1,225013
3,2,72004
3,3,209012
4,1,21071205
4,2,2321133
4,3,498028
4,4,2320133
1,1,2000
2,1,8000
2,2,24002
3,1,307017
3,2,57003
3,3,515030
4,1,21663239
4,2,2042117
4,3,443025
4,4,1819104
1,1,9001
2,1,14001
2,2,46002
3,1,234014
3,2,37002
3,3,201011
4,1,21629237
4,2,2188126
4,3,418023
4,4,1775102
1,1,3000
2,1,5001
2,2,18001
3,1,235013
3,2,85005
3,3,250014
4,1,21765245
4,2,2101120
4,3,343020
4,4,2217127
1,1,8000
2,1,4001
2,2,19001
3,1,224012
3,2,50003
3,3,166010
4,1,21163210
4,2,2148123
4,3,388022
4,4,1763101
1,1,2000
2,1,11001
2,2,17001
3,1,237013
3,2,65004
3,3,305018
4,1,21226214
4,2,2245128
4,3,333019
4,4,1837105
1,1,3000
2,1,4000
2,2,28002
3,1,222012
3,2,49003
3,3,194011
4,1,21291218
4,2,2073119
4,3,397022
4,4,1739100
1,1,5001
2,1,7000
2,2,31002
3,1,227013
3,2,37002
3,3,286016
4,1,21671240
4,2,2139122
4,3,445026
4,4,1788102
1,1,3000
2,1,8001
2,2,21001
3,1,216012
3,2,36003
3,3,233013
4,1,21219214
4,2,2093119
4,3,332019
4,4,1764101
1,1,14001
2,1,13001
2,2,46002
3,1,243014
3,2,58004
3,3,406023
4,1,21049204
4,2,2242128
4,3,337019
4,4,1815104
1,1,3000
2,1,5000
2,2,27002
3,1,217012
3,2,54003
3,3,163010
4,1,21342220
4,2,2084120
4,3,348020
4,4,1696097
1,1,1000
2,1,2000
2,2,11001
3,1,122007
3,2,45003
3,3,115006
4,1,9277531
4,2,937053
4,3,206012
4,4,704041
1,1,2000
2,1,12001
2,2,44003
3,1,110006
3,2,16001
3,3,67004
4,1,9246528
4,2,971056
4,3,138008
4,4,722041
1,1,7000
2,1,8001
2,2,17001
3,1,112006
3,2,16001
3,3,92005
4,1,9681554
4,2,944054
4,3,135008
4,4,709040
1,1,2000
2,1,17001
2,2,16001
3,1,107006
3,2,26002
3,3,82005
4,1,9349534
4,2,952055
4,3,140008
4,4,756043
1,1,2000
2,1,2000
2,2,8001
3,1,109006
3,2,18001
3,3,75004
4,1,9316533
4,2,918053
4,3,183010
4,4,732042
1,1,2000
2,1,2001
2,2,9000
3,1,107006
3,2,45003
3,3,118006
4,1,9259530
4,2,919053
4,3,167009
4,4,772044
1,1,1000
2,1,3000
2,2,12000
3,1,117007
3,2,18001
3,3,71004
4,1,9318533
4,2,964055
4,3,150009
4,4,710041
1,1,4000
2,1,3000
2,2,8001
3,1,109006
3,2,23001
3,3,79005
4,1,9261530
4,2,998057
4,3,139008
4,4,780044
1,1,1000
2,1,2000
2,2,8000
3,1,114007
3,2,16001
3,3,74004
4,1,9161524
4,2,969055
4,3,144009
4,4,700040
1,1,16001
2,1,4000
2,2,12001
3,1,106006
3,2,15001
3,3,68004
4,1,9362535
4,2,939054
4,3,137008
4,4,703040
1,1,1000
2,1,1000
2,2,7001
3,1,107006
3,2,19001
3,3,79004
4,1,9257530
4,2,923053
4,3,230013
4,4,720041
1,1,13000
2,1,11001
2,2,37002
3,1,113007
3,2,20001
3,3,87005
4,1,9287531
4,2,954055
4,3,142008
4,4,723041
1,1,1000
2,1,5000
2,2,7000
3,1,105006
3,2,17001
3,3,79005
4,1,9260530
4,2,1009057
4,3,146009
4,4,758043
1,1,1000
2,1,4000
2,2,8000
3,1,122007
3,2,16001
3,3,66004
4,1,9442540
4,2,948054
4,3,159009
4,4,736043
1,1,32002
2,1,7000
2,2,14001
3,1,110006
3,2,21001
3,3,95006
4,1,9250529
4,2,1003057
4,3,170010
4,4,750043
1,1,3000
2,1,4000
2,2,11001
3,1,125007
3,2,15001
3,3,68004
4,1,9472541
4,2,904052
4,3,139008
4,4,728042
1,1,1001
2,1,3000
2,2,7000
3,1,105006
3,2,18001
3,3,76005
4,1,9294531
4,2,928053
4,3,186011
4,4,723041
1,1,7001
2,1,3000
2,2,9001
3,1,109006
3,2,25001
3,3,83005
4,1,9217527
4,2,876050
4,3,215013
4,4,703040
1,1,3000
2,1,3000
2,2,18002
3,1,114006
3,2,43002
3,3,102006
4,1,9350535
4,2,1173067
4,3,138008
4,4,697040
1,1,1000
2,1,2000
2,2,10001
3,1,119007
3,2,16001
3,3,69003
4,1,16825963
4,2,2083119
4,3,366021
4,4,1775101
1,1,27002
2,1,5000
2,2,36002
3,1,237014
3,2,39002
3,3,286016
4,1,21243215
4,2,2207127
4,3,423024
4,4,1828104
1,1,14001
2,1,27002
2,2,33002
3,1,324018
3,2,42002
3,3,471027
4,1,22641295
4,2,2091120
4,3,368021
4,4,1818104
1,1,106006
2,1,27002
2,2,105006
3,1,283016
3,2,245014
3,3,741042
4,1,21136209
4,2,2252129
4,3,386022
4,4,2192125
1,1,3000
2,1,13001
2,2,18001
3,1,258014
3,2,64004
3,3,615035
4,1,21684241
4,2,2103120
4,3,440025
4,4,2194125
1,1,9001
2,1,14001
2,2,50003
3,1,365020
3,2,34002
3,3,214013
4,1,21305218
4,2,2222127
4,3,441025
4,4,1809104
1,1,3000
2,1,12001
2,2,41002
3,1,241014
3,2,75004
3,3,446026
4,1,21631237
4,2,2015115
4,3,438025
4,4,1828105
1,1,31001
2,1,4001
2,2,26001
3,1,243014
3,2,43002
3,3,169010
4,1,21032203
4,2,2176125
4,3,420024
4,4,2078118
1,1,2000
2,1,6000
2,2,19001
3,1,218013
3,2,83004
3,3,508030
4,1,21334220
4,2,1960112
4,3,507029
4,4,1780102
1,1,24001
2,1,40002
2,2,182011
3,1,285016
3,2,146008
3,3,471027
4,1,20650181
4,2,2157124
4,3,548031
4,4,1888108
1,1,18001
2,1,41002
2,2,38002
3,1,224013
3,2,48003
3,3,433025
4,1,21702241
4,2,2230127
4,3,325019
4,4,1766101
1,1,33002
2,1,21001
2,2,68004
3,1,249014
3,2,45003
3,3,355020
4,1,21130209
4,2,2262129
4,3,418024
4,4,2127121
1,1,2001
2,1,8000
2,2,19001
3,1,260015
3,2,36002
3,3,173010
4,1,21351221
4,2,2183125
4,3,421024
4,4,2292131
1,1,2000
2,1,3000
2,2,15001
3,1,215012
3,2,35002
3,3,218013
4,1,21808247
4,2,1986114
4,3,419024
4,4,1864106
1,1,8001
2,1,7000
2,2,82005
3,1,283016
3,2,43002
3,3,279016
4,1,20745187
4,2,2282131
4,3,317018
4,4,1679096
1,1,1000
2,1,2000
2,2,8000
3,1,134008
3,2,45003
3,3,98005
4,1,9333534
4,2,920053
4,3,163009
4,4,709041
1,1,1000
2,1,2000
2,2,6000
3,1,108006
3,2,25002
3,3,102006
4,1,9220527
4,2,938054
4,3,139007
4,4,758044
1,1,6000
2,1,9001
2,2,7000
3,1,150009
3,2,17001
3,3,67003
4,1,9319533
4,2,946055
4,3,180010
4,4,712041
1,1,14001
2,1,3000
2,2,18001
3,1,125007
3,2,15001
3,3,69004
4,1,9353535
4,2,935053
4,3,151009
4,4,744043
1,1,12001
2,1,7000
2,2,11001
3,1,101006
3,2,18001
3,3,69004
4,1,9238528
4,2,918053
4,3,141008
4,4,730042
1,1,2001
2,1,3000
2,2,6000
3,1,101006
3,2,23001
3,3,87005
4,1,9365536
4,2,985056
4,3,173010
4,4,758043
1,1,3000
2,1,2001
2,2,8000
3,1,103006
3,2,19001
3,3,86005
4,1,9281531
4,2,897051
4,3,189011
4,4,722041
1,1,7001
2,1,7000
2,2,15001
3,1,118007
3,2,24001
3,3,83005
4,1,9250529
4,2,932053
4,3,185011
4,4,715041
1,1,22001
2,1,8001
2,2,22001
3,1,121007
3,2,17001
3,3,88005
4,1,9492543
4,2,973055
4,3,166010
4,4,749043
1,1,1000
2,1,2001
2,2,7000
3,1,105006
3,2,15001
3,3,73004
4,1,9234528
4,2,943054
4,3,198011
4,4,742043
1,1,5000
2,1,17001
2,2,14001
3,1,133007
3,2,16001
3,3,67004
4,1,9285531
4,2,944054
4,3,180011
4,4,708040
1,1,14001
2,1,13000
2,2,15001
3,1,117007
3,2,24001
3,3,70004
4,1,9247529
4,2,899052
4,3,217012
4,4,737042
1,1,14001
2,1,4000
2,2,19001
3,1,124007
3,2,17001
3,3,78005
4,1,9279530
4,2,899052
4,3,202011
4,4,707041
1,1,3000
2,1,11001
2,2,26001
3,1,121007
3,2,24002
3,3,81004
4,1,9415539
4,2,892051
4,3,214012
4,4,730042
1,1,6001
2,1,6000
2,2,29002
3,1,112006
3,2,29002
3,3,94005
4,1,9236528
4,2,943054
4,3,185011
4,4,709041
1,1,2000
2,1,3000
2,2,20001
3,1,106006
3,2,20001
3,3,83005
4,1,9271530
4,2,954055
4,3,161009
4,4,724041
1,1,9001
2,1,12000
2,2,15001
3,1,101006
3,2,20001
3,3,68004
4,1,9186525
4,2,969056
4,3,136008
4,4,701040
1,1,18002
2,1,11000
2,2,10001
3,1,124007
3,2,16001
3,3,69004
4,1,9311532
4,2,910052
4,3,206012
4,4,737042
1,1,4001
2,1,5000
2,2,11000
3,1,142009
3,2,15000
3,3,68004
4,1,16465942
4,2,2052118
4,3,363020
4,4,1820104
1,1,25002
2,1,10000
2,2,61004
3,1,225013
3,2,34002
3,3,165009
4,1,21080206
4,2,2171124
4,3,373021
4,4,1982114
1,1,13001
2,1,14000
2,2,24002
3,1,241014
3,2,34002
3,3,157009
4,1,21980257
4,2,2246128
4,3,913052
4,4,1927111
1,1,11000
2,1,11001
2,2,23001
3,1,296017
3,2,38002
3,3,397023
4,1,21706242
4,2,2175124
4,3,388022
4,4,2208127
1,1,10000
2,1,5000
2,2,20002
3,1,232013
3,2,42002
3,3,488028
4,1,21524231
4,2,2217127
4,3,556032
4,4,2168124
1,1,26002
2,1,10000
2,2,38003
3,1,239013
3,2,42003
3,3,238013
4,1,21576234
4,2,2016116
4,3,398022
4,4,1795103
1,1,4000
2,1,15001
2,2,27001
3,1,249015
3,2,34002
3,3,154008
4,1,21520231
4,2,2024116
4,3,402023
4,4,1852106
1,1,16001
2,1,13000
2,2,25002
3,1,248014
3,2,40002
3,3,296017
4,1,21475229
4,2,2038116
4,3,418024
4,4,1800103
1,1,2000
2,1,12001
2,2,39002
3,1,259015
3,2,35002
3,3,168010
4,1,21284217
4,2,2127122
4,3,821047
4,4,1726099
1,1,4000
2,1,5001
2,2,22001
3,1,240014
3,2,49003
3,3,374021
4,1,21256216
4,2,2100120
4,3,510029
4,4,1724099
1,1,1000
2,1,8000
2,2,18001
3,1,252015
3,2,38002
3,3,174010
4,1,21341220
4,2,2138123
4,3,399022
4,4,1745100
1,1,3000
2,1,6001
2,2,22001
3,1,294017
3,2,54003
3,3,231013
4,1,21807247
4,2,2112121
4,3,320018
4,4,1738100
1,1,15001
2,1,5000
2,2,22002
3,1,256014
3,2,42003
3,3,170009
4,1,21518231
4,2,2114121
4,3,384022
4,4,1718098
1,1,8001
2,1,16001
2,2,46002
3,1,245014
3,2,45003
3,3,210012
4,1,21127208
4,2,2174125
4,3,312017
4,4,1627093
1,1,0
2,1,2000
2,2,6001
3,1,104005
3,2,16001
3,3,82005
4,1,9510544
4,2,911052
4,3,222013
4,4,713041
1,1,10000
2,1,12001
2,2,15001
3,1,118007
3,2,17001
3,3,69004
4,1,9201526
4,2,906052
4,3,195011
4,4,683039
1,1,1000
2,1,3000
2,2,56004
3,1,134007
3,2,23002
3,3,67003
4,1,9235529
4,2,976055
4,3,144009
4,4,748042
1,1,1000
2,1,3000
2,2,7000
3,1,104006
3,2,15001
3,3,71004
4,1,9231528
4,2,944054
4,3,161009
4,4,688040
1,1,19001
2,1,29002
2,2,13001
3,1,109006
3,2,24001
3,3,85005
4,1,9219528
4,2,929053
4,3,225013
4,4,714040
1,1,16001
2,1,3000
2,2,17001
3,1,142008
3,2,16001
3,3,62003
4,1,9182526
4,2,942054
4,3,140008
4,4,687039
1,1,11001
2,1,4000
2,2,13001
3,1,107006
3,2,18001
3,3,71004
4,1,9400538
4,2,903051
4,3,201012
4,4,712041
1,1,3000
2,1,7000
2,2,35002
3,1,124007
3,2,23002
3,3,83005
4,1,9187525
4,2,953055
4,3,161009
4,4,697040
1,1,1000
2,1,3000
2,2,15001
3,1,113006
3,2,22001
3,3,73005
4,1,9224527
4,2,892051
4,3,192011
4,4,712041
1,1,3000
2,1,3000
2,2,26002
3,1,130007
3,2,27002
3,3,93005
4,1,9280531
4,2,966055
4,3,180010
4,4,695040
1,1,10000
2,1,40003
2,2,25001
3,1,122007
3,2,15001
3,3,64003
4,1,9336534
4,2,918053
4,3,163009
4,4,703040
1,1,7000
2,1,4000
2,2,14001
3,1,124007
3,2,21001
3,3,71004
4,1,9227528
4,2,943054
4,3,179010
4,4,853049
1,1,18002
2,1,7000
2,2,15001
3,1,112006
3,2,21001
3,3,70004
4,1,9307533
4,2,957054
4,3,134008
4,4,708041
1,1,18001
2,1,4001
2,2,8000
3,1,117007
3,2,15001
3,3,70004
4,1,9177525
4,2,968055
4,3,156009
4,4,728042
1,1,2000
2,1,3000
2,2,13001
3,1,123007
3,2,16001
3,3,64004
4,1,9300532
4,2,956054
4,3,135008
4,4,692040
1,1,15000
2,1,2000
2,2,14001
3,1,116006
3,2,21001
3,3,85005
4,1,9344535
4,2,963055
4,3,194011
4,4,689039
1,1,6000
2,1,3000
2,2,16001
3,1,122007
3,2,29002
3,3,80004
4,1,9209527
4,2,920053
4,3,212012
4,4,696040
1,1,5000
2,1,2001
2,2,9000
3,1,121007
3,2,41002
3,3,97006
4,1,9345534
4,2,938054
4,3,172010
4,4,694040
1,1,1000
2,1,2000
2,2,8000
3,1,113007
3,2,24001
3,3,92006
4,1,9268530
4,2,927053
4,3,172010
4,4,686039
1,1,2000
2,1,3000
2,2,12001
3,1,105006
3,2,32002
3,3,95005
4,1,17143981
4,2,2012115
4,3,349020
4,4,1815104
1,1,8001
2,1,8000
2,2,35002
3,1,213012
3,2,38003
3,3,163009
4,1,21070205
4,2,2133122
4,3,328019
4,4,1859106
1,1,2000
2,1,4000
2,2,19001
3,1,227013
3,2,44003
3,3,167009
4,1,21678240
4,2,2159124
4,3,431024
4,4,2298132
1,1,2001
2,1,5000
2,2,16001
3,1,274015
3,2,84005
3,3,463027
4,1,20811190
4,2,2128122
4,3,345020
4,4,1838105
1,1,3000
2,1,6001
2,2,34002
3,1,236013
3,2,35002
3,3,155009
4,1,21557233
4,2,2067118
4,3,348020
4,4,1728099
1,1,8000
2,1,17001
2,2,36002
3,1,230013
3,2,34002
3,3,181011
4,1,20910196
4,2,2161123
4,3,320019
4,4,1891108
1,1,2000
2,1,5000
2,2,15001
3,1,220012
3,2,41003
3,3,170010
4,1,22392280
4,2,2147123
4,3,613035
4,4,2305132
1,1,5000
2,1,12001
2,2,38002
3,1,344020
3,2,83005
3,3,489028
4,1,21090206
4,2,2211126
4,3,489028
4,4,1783102
1,1,11001
2,1,4000
2,2,21001
3,1,260015
3,2,84005
3,3,333019
4,1,21177211
4,2,2039117
4,3,328019
4,4,1785102
1,1,27001
2,1,16001
2,2,32002
3,1,209012
3,2,35002
3,3,152009
4,1,20998201
4,2,2166123
4,3,375022
4,4,1731099
1,1,9000
2,1,19001
2,2,28002
3,1,259015
3,2,32002
3,3,255014
4,1,21174211
4,2,2022116
4,3,434025
4,4,1756100
1,1,24001
2,1,26002
2,2,135007
3,1,293017
3,2,42003
3,3,379021
4,1,20955199
4,2,2183125
4,3,402023
4,4,1784102
1,1,16001
2,1,9000
2,2,26002
3,1,270015
3,2,44003
3,3,359020
4,1,21140209
4,2,2059118
4,3,397023
4,4,1742099
1,1,17001
2,1,16001
2,2,127007
3,1,238014
3,2,36002
3,3,320018
4,1,20426169
4,2,2057117
4,3,394023
4,4,1798103
1,1,27001
2,1,28002
2,2,9001
3,1,100005
3,2,34002
3,3,71004
4,1,9185526
4,2,895051
4,3,206012
4,4,718041
1,1,22001
2,1,3000
2,2,36003
3,1,120006
3,2,20002
3,3,80004
4,1,9184525
4,2,910052
4,3,197012
4,4,705040
1,1,12001
2,1,5000
2,2,11001
3,1,105006
3,2,43002
3,3,103006
4,1,9238529
4,2,928053
4,3,181010
4,4,737042
1,1,71005
2,1,9000
2,2,12001
3,1,94005
3,2,13001
3,3,62003
4,1,9120522
4,2,966055
4,3,141008
4,4,727042
1,1,2000
2,1,8000
2,2,9001
3,1,106006
3,2,16001
3,3,67004
4,1,9481542
4,2,979056
4,3,142008
4,4,804046
1,1,1000
2,1,2000
2,2,9001
3,1,98005
3,2,16001
3,3,70004
4,1,9309533
4,2,939053
4,3,148009
4,4,727041
1,1,12001
2,1,5000
2,2,14001
3,1,117006
3,2,20001
3,3,67004
4,1,9254530
4,2,959054
4,3,142009
4,4,720041
1,1,12001
2,1,4000
2,2,20002
3,1,118006
3,2,16001
3,3,74004
4,1,9203527
4,2,964055
4,3,197011
4,4,712041
1,1,4000
2,1,9000
2,2,22002
3,1,125007
3,2,19001
3,3,68004
4,1,9352535
4,2,895051
4,3,179010
4,4,731042
1,1,1000
2,1,2000
2,2,15001
3,1,120006
3,2,27002
3,3,97006
4,1,9321533
4,2,957054
4,3,182011
4,4,729042
1,1,7001
2,1,4000
2,2,10000
3,1,130008
3,2,20001
3,3,72004
4,1,9318533
4,2,912052
4,3,186011
4,4,729042
1,1,15001
2,1,22002
2,2,16001
3,1,105006
3,2,24001
3,3,72004
4,1,9136523
4,2,912052
4,3,174010
4,4,738042
1,1,1000
2,1,2000
2,2,6000
3,1,137008
3,2,47003
3,3,108006
4,1,9256530
4,2,908051
4,3,180011
4,4,737042
1,1,1000
2,1,6000
2,2,8000
3,1,135008
3,2,26002
3,3,86005
4,1,9300531
4,2,955055
4,3,212012
4,4,717041
1,1,15001
2,1,5000
2,2,18001
3,1,110007
3,2,23001
3,3,75004
4,1,9101521
4,2,946054
4,3,165009
4,4,710041
1,1,7001
2,1,4000
2,2,15001
3,1,120007
3,2,26001
3,3,71004
4,1,9321533
4,2,910052
4,3,218013
4,4,695040
1,1,8000
2,1,3001
2,2,13000
3,1,146009
3,2,25001
3,3,82005
4,1,9434539
4,2,898052
4,3,171010
4,4,741042
1,1,2000
2,1,9000
2,2,10001
3,1,129007
3,2,29002
3,3,69004
4,1,18710070
4,2,2317132
4,3,585034
4,4,2087119
1,1,2000
2,1,5001
2,2,14000
3,1,255015
3,2,36002
3,3,466027
4,1,21557233
4,2,2140122
4,3,466027
4,4,1919110
1,1,6000
2,1,8001
2,2,29001
3,1,315018
3,2,54003
3,3,367021
4,1,21554233
4,2,2359135
4,3,620036
4,4,1747100
1,1,3000
2,1,12000
2,2,21002
3,1,311017
3,2,59004
3,3,430024
4,1,21311219
4,2,2038117
4,3,484028
4,4,1953111
1,1,80004
2,1,49003
2,2,170010
3,1,426024
3,2,110006
3,3,514030
4,1,20700184
4,2,2200126
4,3,332019
4,4,1664095
1,1,4000
2,1,6001
2,2,32001
3,1,305018
3,2,37002
3,3,240014
4,1,21484229
4,2,2019115
4,3,339019
4,4,1713098
1,1,20001
2,1,24002
2,2,42002
3,1,240014
3,2,50003
3,3,373021
4,1,20544175
4,2,2040117
4,3,445025
4,4,1806104
1,1,56003
2,1,26001
2,2,55004
3,1,236013
3,2,44003
3,3,289016
4,1,21674240
4,2,2168124
4,3,337019
4,4,1725099
1,1,62004
2,1,18001
2,2,146008
3,1,329019
3,2,147009
3,3,310017
4,1,20826192
4,2,2425138
4,3,397023
4,4,2179125
1,1,2000
2,1,6000
2,2,23002
3,1,259014
3,2,63004
3,3,181010
4,1,21049204
4,2,2191126
4,3,440025
4,4,2237128
1,1,4000
2,1,5001
2,2,16001
3,1,216012
3,2,49003
3,3,350020
4,1,21254215
4,2,2187126
4,3,385022
4,4,2202126
1,1,4000
2,1,4001
2,2,19001
3,1,223013
3,2,93005
3,3,666038
4,1,20883194
4,2,2164124
4,3,352020
4,4,1878108
1,1,7000
2,1,6000
2,2,25002
3,1,214012
3,2,44003
3,3,167009
4,1,21478229
4,2,2095120
4,3,378021
4,4,1861107
1,1,4001
2,1,7000
2,2,33002
3,1,265015
3,2,40002
3,3,155009
4,1,21041204
4,2,2102120
4,3,316018
4,4,1916110
1,1,3001
2,1,5000
2,2,17001
3,1,250014
3,2,51003
3,3,230013
4,1,22725300
4,2,2080119
4,3,527030
4,4,1815104
1,1,4000
2,1,13001
2,2,20001
3,1,252014
3,2,46003
3,3,466027
4,1,21708241
4,2,2248129
4,3,420024
4,4,2016115
1,1,12001
2,1,4000
2,2,19001
3,1,126007
3,2,15001
3,3,68004
4,1,9273530
4,2,1039060
4,3,171010
4,4,848048
1,1,1000
2,1,2000
2,2,7000
3,1,111007
3,2,16000
3,3,71004
4,1,9269531
4,2,905051
4,3,174010
4,4,726042
1,1,5000
2,1,9001
2,2,14000
3,1,106006
3,2,30002
3,3,81005
4,1,9378536
4,2,1009058
4,3,143008
4,4,709041
1,1,31001
2,1,15001
2,2,10001
3,1,107006
3,2,20001
3,3,71004
4,1,9255530
4,2,908052
4,3,184010
4,4,725042
1,1,8001
2,1,3000
2,2,16001
3,1,150008
3,2,32002
3,3,83005
4,1,9374536
4,2,1037059
4,3,169010
4,4,729042
1,1,3000
2,1,8001
2,2,13001
3,1,100005
3,2,16001
3,3,79005
4,1,9425539
4,2,931053
4,3,148009
4,4,807046
1,1,1000
2,1,2000
2,2,8001
3,1,111006
3,2,22001
3,3,65004
4,1,9224528
4,2,943054
4,3,149008
4,4,755043
1,1,1000
2,1,4000
2,2,9001
3,1,109006
3,2,17001
3,3,71004
4,1,9193526
4,2,929053
4,3,150008
4,4,710041
1,1,7000
2,1,8001
2,2,18001
3,1,118007
3,2,53003
3,3,87005
4,1,9222527
4,2,963055
4,3,147009
4,4,733042
1,1,1000
2,1,6001
2,2,9000
3,1,112007
3,2,19001
3,3,71004
4,1,9336534
4,2,928053
4,3,166009
4,4,742043
1,1,10001
2,1,3000
2,2,14001
3,1,113006
3,2,21002
3,3,73004
4,1,9287531
4,2,1032059
4,3,185011
4,4,704040
1,1,1000
2,1,4000
2,2,16001
3,1,129008
3,2,35002
3,3,85004
4,1,9192526
4,2,929053
4,3,155009
4,4,722042
1,1,11000
2,1,16001
2,2,12001
3,1,125007
3,2,16001
3,3,74004
4,1,9200526
4,2,974056
4,3,157009
4,4,698040
1,1,8000
2,1,3000
2,2,15001
3,1,110007
3,2,34002
3,3,69004
4,1,9296531
4,2,932054
4,3,227013
4,4,910052
1,1,9001
2,1,4000
2,2,38002
3,1,124007
3,2,63004
3,3,127007
4,1,9353535
4,2,1031059
4,3,199012
4,4,703040
1,1,2000
2,1,5000
2,2,11001
3,1,104006
3,2,40002
3,3,100006
4,1,9657552
4,2,923053
4,3,209012
4,4,742042
1,1,6000
2,1,3000
2,2,11001
3,1,112006
3,2,18001
3,3,73004
4,1,9041518
4,2,963055
4,3,154008
4,4,711041
1,1,13001
2,1,6000
2,2,28002
3,1,123007
3,2,15001
3,3,65003
4,1,9275531
4,2,899051
4,3,190011
4,4,725042
1,1,4000
2,1,11001
2,2,28001
3,1,114007
3,2,32001
3,3,76005
4,1,14466827
4,2,2101120
4,3,419024
4,4,1761101
1,1,41002
2,1,9000
2,2,98006
3,1,275016
3,2,55003
3,3,291017
4,1,21245215
4,2,1988113
4,3,470027
4,4,1735100
1,1,17001
2,1,29001
2,2,80005
3,1,271015
3,2,98006
3,3,522030
4,1,21470228
4,2,2219127
4,3,418024
4,4,1798102
1,1,11000
2,1,17001
2,2,41003
3,1,300017
3,2,36002
3,3,211012
4,1,21090206
4,2,2182125
4,3,324019
4,4,1961112
1,1,2000
2,1,6000
2,2,18001
3,1,242014
3,2,34002
3,3,176010
4,1,21534232
4,2,2071118
4,3,401023
4,4,1803104
1,1,8000
2,1,30002
2,2,31002
3,1,269015
3,2,36002
3,3,184011
4,1,20892195
4,2,2146123
4,3,399022
4,4,1763101
1,1,19001
2,1,8001
2,2,45002
3,1,287017
3,2,80004
3,3,387022
4,1,21278217
4,2,2050118
4,3,418023
4,4,2291132
1,1,2000
2,1,5000
2,2,14001
3,1,249014
3,2,35002
3,3,154009
4,1,20811190
4,2,2081119
4,3,468027
4,4,2229128
1,1,3000
2,1,5000
2,2,18001
3,1,219013
3,2,64003
3,3,194011
4,1,21804248
4,2,2186125
4,3,491028
4,4,2094119
1,1,9001
2,1,8000
2,2,33002
3,1,229013
3,2,35002
3,3,169010
4,1,21344221
4,2,2118121
4,3,486028
4,4,1803103
1,1,12001
2,1,14001
2,2,47002
3,1,235014
3,2,44002
3,3,160009
4,1,20836191
4,2,2212127
4,3,341019
4,4,1883108
1,1,3001
2,1,5000
2,2,27001
3,1,242014
3,2,35002
3,3,157009
4,1,21308219
4,2,2047117
4,3,423024
4,4,2002115
1,1,1000
2,1,4000
2,2,18001
3,1,207012
3,2,36002
3,3,166010
4,1,21462227
4,2,2067119
4,3,412023
4,4,1885108
1,1,16001
2,1,5000
2,2,20001
3,1,268015
3,2,35002
3,3,159009
4,1,20977200
4,2,2262130
4,3,344019
4,4,1854106
1,1,9000
2,1,5001
2,2,26001
3,1,231013
3,2,72004
3,3,162010
4,1,21061204
4,2,2011115
4,3,368021
4,4,1806104
1,1,15001
2,1,37002
2,2,55003
3,1,248014
3,2,46003
3,3,290017
4,1,21309218
4,2,2363136
4,3,368021
4,4,1473084
1,1,1000
2,1,2000
2,2,9001
3,1,97005
3,2,18002
3,3,69003
4,1,9303533
4,2,956054
4,3,141008
4,4,707041
1,1,2000
2,1,2000
2,2,7000
3,1,120007
3,2,17001
3,3,63004
4,1,9230528
4,2,970055
4,3,139008
4,4,714041
1,1,3000
2,1,3000
2,2,10000
3,1,150009
3,2,21001
3,3,77005
4,1,9190525
4,2,981056
4,3,150009
4,4,710041
1,1,1000
2,1,4000
2,2,11001
3,1,107006
3,2,25001
3,3,74005
4,1,9402537
4,2,883051
4,3,205012
4,4,727041
1,1,1000
2,1,2000
2,2,14001
